host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
23530338,Jenny,2014,11/9,5680250,Oud-Oost,Amsterdam,Noord-Holland,1091 TG,Netherlands,52.35165751,4.911634322,Apartment,Entire home/apt,2,1,1,1,Real Bed,50,1,0,3,within a day,1,0,,,,,,,
23557377,Bernadett,2014,11/10,4542992,Centrum-West,Amsterdam,North Holland,1017 AV,Netherlands,52.36689123,4.887522843,Apartment,Entire home/apt,4,2,2,5,Real Bed,250,4,50,2,within an hour,1,1,100,10,10,10,10,10,10
23558285,Cathalijne,2014,11/10,4543266,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078 XD,Netherlands,52.3434716,4.895301006,Apartment,Entire home/apt,2,1,1,2,Real Bed,110,1,0,1,within a day,1,1,100,10,10,10,10,10,10
23561579,Daniel,2014,11/10,4610921,De Baarsjes - Oud-West,Amsterdam,North Holland,1052 SH,Netherlands,52.37154675,4.871962122,Boat,Entire home/apt,3,1,1,1,Real Bed,200,0,0,3,within a few hours,0.92,19,97,10,10,10,10,9,10
23567593,Karin,2014,11/10,4546587,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 GM,Netherlands,52.35413108,4.891442464,Apartment,Entire home/apt,2,1,0,1,Real Bed,65,1,0,2,within a few hours,1,3,100,10,10,10,10,10,10
23568466,Alberto,2014,11/10,4545549,Zuid,Amsterdam,North Holland,1059 CX,Netherlands,52.3521675,4.846625201,Apartment,Private room,2,1,1,1,Real Bed,55,0,0,1,within a day,1,16,91,9,9,10,10,8,9
23571794,Jitske,2014,11/10,4984541,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1056,Netherlands,52.37294268,4.850126445,Apartment,Entire home/apt,4,1,2,2,Real Bed,90,2,10,2,within a few hours,1,1,100,10,8,8,8,10,10
23587375,George,2014,11/10,4549402,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 RJ,Netherlands,52.36553636,4.852595668,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,1,within an hour,0.93,12,88,10,9,10,10,8,9
23593514,Alexander,2014,11/11,4550468,Zuid,Amsterdam,North Holland,1059 VX,Netherlands,52.35016913,4.847356141,Bed & Breakfast,Private room,2,1,1,1,Real Bed,80,1,0,2,within a few hours,1,1,100,10,10,10,10,10,10
23600335,April,2014,11/11,5732859,Zuid,Amsterdam,Noord-Holland,1059BD,Netherlands,52.34770961,4.846240057,Apartment,Private room,2,1,1,1,Real Bed,70,1,20,1,within a few hours,1,0,,,,,,,
23600335,April,2014,11/11,5682561,Zuid,Amsterdam,Noord-Holland,1059BD,Netherlands,52.34950269,4.8478566,Apartment,Private room,2,1,1,1,Real Bed,45,1,20,1,within a few hours,1,0,,,,,,,
23601997,Merel,2014,11/11,5378882,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072 PC,Netherlands,52.35338488,4.893437738,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,1,0,3,within a day,0.92,2,100,10,10,10,10,10,10
23602917,Arend & Diana,2014,11/11,4552518,Centrum-West,Amsterdam,Noord-Holland,1013,Netherlands,52.38468319,4.885631605,Apartment,Entire home/apt,4,3,2,4,Real Bed,200,2,50,2,within a few hours,1,1,80,8,8,8,10,8,8
23605835,Suzanne,2014,11/11,4553206,Zuid,Amsterdam,Noord-Holland,1071 VA,Netherlands,52.35384113,4.885569889,Apartment,Entire home/apt,3,1,2,4,Real Bed,145,2,25,2,within an hour,1,3,93,8,9,10,10,10,9
23607815,Hun,2014,11/11,5644045,Westerpark,Amsterdam,Noord-Holland,,Netherlands,52.39039455,4.880461307,Apartment,Entire home/apt,3,1,2,3,Real Bed,95,1,0,1,within a day,0.71,0,,,,,,,
23619128,Jan,2014,11/11,4556106,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 XL,Netherlands,52.36897253,4.86556975,Loft,Entire home/apt,2,1,1,1,Real Bed,60,1,0,2,within an hour,1,9,93,9,7,10,10,9,9
23623590,Annemiek,2014,11/11,4557044,De Baarsjes - Oud-West,Amsterdam,North Holland,1056 JE,Netherlands,52.37188901,4.862749874,Apartment,Private room,2,1,1,1,Real Bed,80,1,0,2,within a few hours,1,0,,,,,,,
23627915,Sophie,2014,11/11,5443829,Centrum-Oost,Amsterdam,Noord-Holland,1011 CW,Netherlands,52.37126546,4.904221227,Apartment,Entire home/apt,4,1,2,2,Real Bed,119,1,0,1,within a day,0.5,0,,,,,,,
23649965,Isabel,2014,11/12,4562165,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078 BG,Netherlands,52.34739655,4.888700993,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,0,1,within a day,0.92,0,,,,,,,
23649965,Isabel,2014,11/12,4779764,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1078 BG,Netherlands,52.34680917,4.890456491,Apartment,Private room,2,1.5,1,1,Real Bed,77,1,0,2,within a day,0.92,5,95,10,10,10,10,9,10
23655657,Zoe,2014,11/12,4563344,Bos en Lommer,Amsterdam,North Holland,1061 MJ,Netherlands,52.37422055,4.841614937,House,Entire home/apt,5,1.5,2,2,Real Bed,105,4,15,1,within a few hours,1,5,100,10,10,10,10,9,10
23667032,Sandra,2014,11/12,4614017,Westerpark,Amsterdam,North Holland,1013 AX,Netherlands,52.39219455,4.882654357,Boat,Entire home/apt,16,2,5,16,Real Bed,500,1,0,1,within an hour,1,1,80,8,8,8,8,6,8
23667032,Sandra,2014,11/12,4565780,Westerpark,Amsterdam,North Holland,1013 AX,Netherlands,52.39277125,4.881691787,Boat,Shared room,16,2,1,1,Real Bed,40,1,40,1,within an hour,1,2,90,10,9,9,10,8,9
23667032,Sandra,2014,11/12,4634282,Westerpark,Amsterdam,Noord-Holland,1013 AX,Netherlands,52.39223578,4.883208598,Boat,Private room,4,2,1,4,Real Bed,160,1,0,1,within an hour,1,0,,,,,,,
23667032,Sandra,2014,11/12,4634636,Westerpark,Amsterdam,Noord-Holland,1013 AX,Netherlands,52.39401307,4.883310106,Boat,Private room,4,2,1,4,Real Bed,160,1,0,1,within an hour,1,1,100,10,10,10,10,6,10
23667032,Sandra,2014,11/12,4634493,Westerpark,Amsterdam,Noord-Holland,1013 AX,Netherlands,52.39359884,4.882056502,Boat,Private room,4,2,1,4,Real Bed,160,1,0,1,within an hour,1,0,,,,,,,
23667032,Sandra,2014,11/12,4634748,Westerpark,Amsterdam,Noord-Holland,1013 AX,Netherlands,52.3920054,4.883760751,Boat,Private room,2,2,1,2,Real Bed,80,1,0,1,within an hour,1,0,,,,,,,
23667032,Sandra,2014,11/12,4634688,Westerpark,Amsterdam,Noord-Holland,1013 AX,Netherlands,52.39377072,4.881941289,Boat,Private room,2,2,1,2,Real Bed,80,1,0,1,within an hour,1,0,,,,,,,
23686734,Dirk,2014,11/13,4879044,Oud-Oost,Amsterdam,Noord-Holland,1091 CP,Netherlands,52.35713895,4.9133915,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,1,0,7,N/A,N/A,1,100,10,10,10,10,10,10
23693012,Ramon,2014,11/13,4804757,Centrum-Oost,Amsterdam,Noord-Holland,1017 EB,Netherlands,52.36416523,4.897744433,Apartment,Entire home/apt,5,1,1,3,Real Bed,160,2,35,2,within a few hours,0.9,5,93,10,10,10,9,10,9
23695101,Sofia,2014,11/13,4571108,Watergraafsmeer,Amsterdam,North Holland,1098 WR,Netherlands,52.34259005,4.949517576,Apartment,Private room,4,1,1,2,Real Bed,140,1,30,2,N/A,N/A,0,,,,,,,
23695101,Sofia,2014,11/13,5896093,Watergraafsmeer,Amsterdam,Noord-Holland,1098,Netherlands,52.34264335,4.950431219,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,1,N/A,N/A,0,,,,,,,
23697826,Anita,2014,11/13,4572055,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053,Netherlands,52.37017293,4.870824687,Apartment,Entire home/apt,4,2,2,3,Real Bed,144,1,0,2,within a few hours,0.93,13,97,10,10,10,10,9,10
23701804,May,2014,11/13,4572491,Westerpark,Amsterdam,North Holland,1013 SJ,Netherlands,52.38856033,4.876653253,Apartment,Entire home/apt,2,1,1,1,Real Bed,79,2,10,3,within an hour,1,4,100,10,10,10,10,9,9
23712123,Jan Jelle,2014,11/13,5854157,Centrum-West,Amsterdam,Noord-Holland,1013,Netherlands,52.37922695,4.893924565,Bed & Breakfast,Private room,2,1,1,2,Real Bed,125,1,0,1,within a few hours,0.67,0,,,,,,,
23727734,Mike,2014,11/14,4610631,Centrum-Oost,Amsterdam,North Holland,1018 AA,Netherlands,52.37003981,4.913213489,Apartment,Entire home/apt,3,1,0,1,Real Bed,95,1,20,3,within an hour,1,7,94,10,10,10,10,9,9
23728596,Jelle,2014,11/14,4670388,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 MX,Netherlands,52.36122335,4.864261821,Apartment,Entire home/apt,5,1,2,2,Real Bed,100,2,25,2,within a day,0.8,0,,,,,,,
23730022,Jakob,2014,11/14,4577633,Buitenveldert - Zuidas,Amsterdam,North Holland,1083 GL,Netherlands,52.33090349,4.889355451,Apartment,Entire home/apt,2,1,1,1,Real Bed,135,1,0,1,a few days or more,0.4,3,90,10,8,10,9,7,8
23730161,Christophe,2014,11/14,4577752,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,52.37697457,4.857202543,Apartment,Private room,4,1,1,2,Real Bed,60,1,15,1,within a few hours,0.89,9,100,10,10,10,10,9,10
23731930,Oleg,2014,11/14,4898570,Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1083 TV,Netherlands,52.33120587,4.884740717,Apartment,Entire home/apt,5,1,3,3,Real Bed,130,0,0,4,N/A,N/A,0,,,,,,,
23732319,Nouchka,2014,11/14,5766609,Oud-Oost,Amsterdam,Noord-Holland,1091 VW,Netherlands,52.35553735,4.916782917,Apartment,Private room,2,1,1,1,Real Bed,55,1,25,1,a few days or more,0.47,0,,,,,,,
23746428,Adrienne,2014,11/14,4643872,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053,Netherlands,52.36740195,4.866285968,Apartment,Private room,2,1,1,1,Real Bed,39,1,10,1,N/A,N/A,1,100,10,10,6,10,8,6
23748264,Shireen,2014,11/14,5190193,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,1095 EX,Netherlands,52.36210536,4.945809313,Apartment,Entire home/apt,4,1,2,2,Real Bed,120,1,25,1,within a day,0.71,0,,,,,,,
23766174,Simon,2014,11/15,4584856,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 WH,Netherlands,52.36086965,4.867862992,Apartment,Entire home/apt,2,1,1,1,Real Bed,79,2,0,3,within an hour,1,6,96,9,10,10,10,10,10
23767110,Guusta & Andres,2014,11/15,5647001,Geuzenveld - Slotermeer,Amsterdam,Noord-Holland,1064,Netherlands,52.37762648,4.813270405,Apartment,Entire home/apt,2,1,2,1,Real Bed,45,2,35,2,within a few hours,0.87,1,,,,,,,
23769798,Jerome,2014,11/15,4585557,Oud-Noord,Amsterdam,North Holland,1031,Netherlands,52.3901231,4.913613782,Apartment,Entire home/apt,2,1,1,1,Real Bed,69,1,24,2,within an hour,1,3,93,10,10,9,10,9,9
23771848,Sara,2014,11/15,4585932,Oud-Oost,Amsterdam,North Holland,1091 PH,Netherlands,52.35283996,4.919438234,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,2,25,1,within a day,0.7,1,100,10,10,10,10,8,10
23798627,Floor,2014,11/16,4591019,De Baarsjes - Oud-West,Amsterdam,North Holland,1058 AB,Netherlands,52.3601114,4.856269258,Apartment,Private room,4,1,1,2,Real Bed,130,1,0,1,within a few hours,0.7,2,80,6,9,9,9,8,8
23799357,Renée,2014,11/16,4591192,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 XZ,Netherlands,52.35743684,4.903214188,House,Entire home/apt,4,1,2,2,Real Bed,95,2,15,2,within a day,1,24,93,9,10,10,10,9,8
23802419,Klaartje,2014,11/16,4591819,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 VD,Netherlands,52.35163727,4.906592728,House,Private room,2,1,1,1,Real Bed,89,2,40,2,within a few hours,0.91,1,100,10,10,10,10,10,10
23803821,Sara,2014,11/16,4614154,Centrum-Oost,Amsterdam,North Holland,1018 KM,Netherlands,52.37047784,4.916382638,Apartment,Entire home/apt,2,1,1,1,Real Bed,60,1,0,2,within a few hours,0.91,24,97,10,10,10,10,9,10
23809573,Merel,2014,11/16,4765747,Zuid,Amsterdam,Noord-Holland,1075,Netherlands,52.35290518,4.854820819,Apartment,Entire home/apt,2,1,0,1,Real Bed,99,1,0,2,within a few hours,0.92,3,60,10,9,10,9,9,9
23822230,Thomas,2014,11/16,4613438,Oud-Noord,Amsterdam,North Holland,1032 JS,Netherlands,52.39515364,4.914393972,House,Entire home/apt,4,1,2,2,Real Bed,200,2,100,1,N/A,N/A,0,,,,,,,
23826637,Humberto,2014,11/16,4596633,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36547528,4.877242051,Apartment,Entire home/apt,2,1,0,2,Real Bed,85,1,0,2,within an hour,1,9,93,9,9,9,10,9,9
23840804,Ulku,2014,11/17,5144184,Westerpark,Amsterdam,NH,1051 NV,Netherlands,52.38505017,4.869023171,Apartment,Private room,2,1,1,1,Real Bed,50,1,0,1,a few days or more,0.1,4,93,10,10,9,9,8,8
23841522,Jeffrey And Lena,2014,11/17,4599881,Centrum-Oost,Amsterdam,Noord-Holland,1017,Netherlands,52.36094818,4.88944204,Apartment,Entire home/apt,2,1,1,2,Real Bed,112,0,0,2,within a few hours,1,9,76,8,8,9,9,10,7
23841522,Jeffrey And Lena,2014,11/17,5207864,Centrum-West,Amsterdam,Noord-Holland,1015,Netherlands,52.37956674,4.884536759,Apartment,Entire home/apt,2,1,1,1,Real Bed,172,2,45,2,within a few hours,1,0,,,,,,,
23842289,Aqua,2014,11/17,4600067,Centrum-West,Amsterdam,North Holland,1013,Netherlands,52.38528968,4.888202754,Boat,Entire home/apt,3,1,0,3,Real Bed,170,2,65,3,within an hour,1,8,100,10,10,10,10,10,10
23847808,Peter,2014,11/17,4601431,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019,Netherlands,52.37777074,4.931378337,Boat,Private room,2,1,1,2,Real Bed,90,1,0,1,N/A,N/A,0,,,,,,,
23849055,Karen,2014,11/17,5043124,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 HC,Netherlands,52.36367066,4.875621819,Other,Private room,3,1,1,3,Real Bed,200,1,0,1,within a day,0.86,0,,,,,,,
23849055,Karen,2014,11/17,4627255,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 HC,Netherlands,52.36393249,4.875855305,Other,Private room,2,1,1,2,Real Bed,95,1,0,1,within a day,0.86,0,,,,,,,
23851231,Joost,2014,11/17,4602378,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,Netherlands,52.34337403,4.892623636,Apartment,Entire home/apt,5,1,4,5,Real Bed,150,1,0,6,a few days or more,0.2,0,,,,,,,
23855459,Aron,2014,11/17,5245615,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,1094 RB,Netherlands,52.35996966,4.937694742,Apartment,Entire home/apt,4,1,2,2,Real Bed,69,2,0,2,within an hour,1,4,95,10,10,10,10,9,10
23865316,Bastiaan,2014,11/17,4605575,Slotervaart,Amsterdam,North Holland,1065 TC,Netherlands,52.35310352,4.829098091,House,Entire home/apt,6,1,2,2,Real Bed,220,1,0,3,within an hour,1,0,,,,,,,
23865316,Bastiaan,2014,11/17,5248074,Slotervaart,Amsterdam,Noord-Holland,1065 TC,Netherlands,52.35272244,4.828105451,Bed & Breakfast,Private room,2,1,1,1,Real Bed,65,2,30,2,within an hour,1,1,100,10,10,10,10,10,10
23880448,Yulia,2014,11/18,4627398,De Baarsjes - Oud-West,Амстердам,NH,1053WX,Netherlands,52.36620821,4.873503789,Apartment,Entire home/apt,2,1,0,1,Real Bed,130,1,0,3,within an hour,1,3,100,10,10,10,10,10,8
23884773,Philip,2014,11/18,4609694,Centrum-Oost,Amsterdam,North Holland,1018 NM,Netherlands,52.37220349,4.930642431,Apartment,Entire home/apt,4,1,1,2,Real Bed,90,2,15,3,within an hour,1,6,93,9,10,10,10,8,10
23885774,Humberto,2014,11/18,4610224,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,52.37833447,4.850752767,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,1,N/A,N/A,0,,,,,,,
23886273,Marielle,2014,11/18,4859560,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053,Netherlands,52.36757379,4.87470599,Apartment,Entire home/apt,4,2,2,4,Real Bed,199,1,0,3,within a few hours,1,1,100,10,10,10,10,10,10
23886273,Marielle,2014,11/18,4655656,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053,Netherlands,52.36742044,4.874653506,Apartment,Entire home/apt,2,1,1,2,Real Bed,80,1,0,3,within a few hours,1,15,96,10,10,10,10,10,9
23886273,Marielle,2014,11/18,4640869,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053 HJ,Netherlands,52.3662388,4.874829189,Apartment,Entire home/apt,2,1,1,2,Real Bed,90,1,0,3,within a few hours,1,12,98,10,10,10,10,10,10
23890644,Milton,2014,11/18,4611207,Centrum-West,Amsterdam,North Holland,1013,Netherlands,52.38126049,4.886161448,Apartment,Entire home/apt,2,1,0,2,Real Bed,100,0,25,1,within a few hours,1,5,96,9,9,10,10,10,9
23903316,Eva,2014,11/18,4614008,Bijlmer-Centrum,Amsterdam,North Holland,1102 XM,Netherlands,52.32526189,4.950364524,Apartment,Entire home/apt,2,1,0,1,Real Bed,70,1,0,1,within a few hours,1,10,96,9,9,10,10,8,9
23917371,Roman,2014,11/18,4616816,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 XE,Netherlands,52.35364133,4.904810282,Apartment,Entire home/apt,4,1,3,3,Real Bed,150,1,0,2,within an hour,1,4,95,10,9,10,10,10,10
23928189,Bram,2014,11/19,4619390,Slotervaart,Amsterdam,North Holland,1066 XK,Netherlands,52.35122033,4.830614722,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,2,25,3,within a few hours,0.95,0,,,,,,,
23928189,Bram,2014,11/19,5156433,Slotervaart,Amsterdam,Noord-Holland,1066XK,Netherlands,52.34912514,4.830389529,Apartment,Entire home/apt,4,1,1,2,Real Bed,75,2,25,1,within a few hours,0.95,0,,,,,,,
23928501,Lucas,2014,11/19,4641239,Centrum-Oost,Amsterdam,Noord-Holland,1017 RP,Netherlands,52.36381377,4.884631709,Apartment,Entire home/apt,6,1,2,3,Real Bed,260,4,55,2,within an hour,1,1,100,10,10,10,10,10,8
23928501,Lucas,2014,11/19,4619436,Centrum-Oost,Amsterdam,North Holland,1017 RP,Netherlands,52.36328866,4.883809864,Apartment,Entire home/apt,6,1,2,3,Real Bed,260,4,55,2,within an hour,1,1,100,10,10,10,10,10,10
23936955,Taste,2014,11/19,4627219,Centrum-Oost,Amsterdam,Noord-Holland,1011,Netherlands,52.37130657,4.91199272,Boat,Entire home/apt,16,8,9,16,Real Bed,500,1,0,1,within a few hours,0.97,0,,,,,,,
23936955,Taste,2014,11/19,4627229,Centrum-Oost,Amsterdam,NH,1011,Netherlands,52.37317578,4.911627887,Boat,Private room,3,1,1,2,Real Bed,90,1,0,1,within a few hours,0.97,7,94,10,10,9,10,10,9
23936955,Taste,2014,11/19,4628184,Centrum-Oost,Amsterdam,Noord-Holland,1011,Netherlands,52.37376729,4.910090436,Boat,Private room,3,1,1,2,Real Bed,90,1,0,1,within a few hours,0.97,0,,,,,,,
23936955,Taste,2014,11/19,4628202,Centrum-Oost,Amsterdam,Noord-Holland,1011,Netherlands,52.3719926,4.911639506,Boat,Private room,2,1,1,2,Real Bed,80,1,0,1,within a few hours,0.97,1,80,6,10,10,10,8,8
23939665,Johnny & Goran,2014,11/19,4622216,Centrum-West,Amsterdam,North Holland,1013 JJ,Netherlands,52.38325126,4.886172827,Bed & Breakfast,Private room,2,1,1,1,Real Bed,95,1,0,2,within an hour,1,0,,,,,,,
23940526,Kristóf,2014,11/19,4659474,Geuzenveld - Slotermeer,Amsterdam,Noord-Holland,1063,Netherlands,52.38385443,4.835195221,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,2,25,1,within a day,1,5,100,10,10,10,10,8,10
23950373,Thomas,2014,11/19,4624244,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 ZT,Netherlands,52.36244828,4.860379128,House,Private room,2,2,1,1,Real Bed,60,1,0,2,within an hour,1,7,86,9,7,9,9,9,9
23957347,Monique,2014,11/20,4670406,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054,Netherlands,52.36504096,4.875274144,Apartment,Entire home/apt,4,1,2,2,Real Bed,270,4,50,2,within a day,0.67,0,,,,,,,
23964118,Ederson,2014,11/20,4630633,Centrum-West,Amsterdam,Noord-Holland,1015 RW,Netherlands,52.37635732,4.885225378,Apartment,Entire home/apt,2,1,1,2,Real Bed,80,2,30,3,within a few hours,1,2,80,8,7,6,8,10,8
23965212,Juriaan & Rianne,2014,11/20,4999140,Centrum-West,Amsterdam,Noord-Holland,1016TH,Netherlands,52.3728412,4.876500889,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,1,0,2,within a few hours,1,1,100,10,10,10,10,10,10
23976313,Nazar,2014,11/20,4629897,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072 NN,Netherlands,52.35502153,4.890947743,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,7,a few days or more,0.43,2,100,10,10,10,10,10,9
23981215,Aike,2014,11/20,4630943,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,1094 EA,Netherlands,52.36589693,4.932038877,Apartment,Entire home/apt,2,1,2,2,Real Bed,89,1,0,18,within a day,0.9,0,,,,,,,
23996996,Julie,2014,11/21,4634079,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,1094 HS,Netherlands,52.36455734,4.939272829,Apartment,Entire home/apt,3,1,2,2,Real Bed,32,1,0,3,within a day,1,2,80,9,6,9,9,8,10
23998643,Mitzy,2014,11/21,4634477,Centrum-West,Amsterdam,Noord-Holland,1015,Netherlands,52.37490553,4.877536154,Apartment,Entire home/apt,2,1,0,2,Real Bed,120,1,0,2,within a day,0.89,15,100,10,10,10,10,10,9
24002310,Hans,2014,11/21,4635416,Centrum-Oost,Amsterdam,Noord-Holland,1017 DZ,Netherlands,52.36357323,4.898823334,Bed & Breakfast,Private room,2,1,1,2,Real Bed,31,1,20,2,within a few hours,1,15,96,10,10,9,9,10,10
24028285,Hendrika,2014,11/22,4640849,Centrum-Oost,Amsterdam,Noord-Holland,1017,Netherlands,52.35955828,4.896145567,Apartment,Private room,1,1,1,1,Real Bed,70,1,0,1,within an hour,1,3,100,10,10,10,10,10,10
24028404,Guus,2014,11/22,4640889,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,1095 BJ,Netherlands,52.36007835,4.941894502,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,6,0,1,within a few hours,1,8,93,10,9,10,10,9,9
24036396,Margreet,2014,11/22,4642512,Watergraafsmeer,Amsterdam,Noord-Holland,1098 NV,Netherlands,52.35222766,4.938557817,Apartment,Private room,2,1,1,1,Real Bed,50,1,0,2,within an hour,0.9,7,97,9,9,10,10,9,9
24042421,Emma En Maarten,2014,11/22,4643793,Centrum-West,Amsterdam,Noord-Holland,1016 XS,Netherlands,52.36817982,4.879346616,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,13,within an hour,1,1,80,8,8,8,8,8,8
24060451,Sasha,2014,11/23,4647548,Centrum-West,Amsterdam,Noord-Holland,1016 VS,Netherlands,52.36759796,4.881128526,Apartment,Entire home/apt,4,1,2,3,Real Bed,125,4,20,3,N/A,N/A,0,,,,,,,
24063989,Rienke,2014,11/23,4648294,Oud-Oost,Amsterdam,Noord-Holland,1091 KW,Netherlands,52.35530164,4.918626871,Apartment,Entire home/apt,4,1,2,2,Real Bed,109,2,15,2,within a few hours,1,2,90,10,8,7,8,6,9
24064549,Danny,2014,11/23,4650761,Oud-Oost,Amsterdam,North Holland,1091 EM,Netherlands,52.35182707,4.911934069,Boat,Entire home/apt,4,1,2,3,Real Bed,199,2,40,3,within an hour,0.92,3,100,10,9,10,10,10,9
24100581,Jasper,2014,11/24,4656443,Zuid,Amsterdam,Noord-Holland,1059,Netherlands,52.3485057,4.847363674,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,1,0,4,within a few hours,1,1,100,10,8,10,10,10,8
24103993,Anna,2014,11/24,4657380,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054,Netherlands,52.36418517,4.874035752,Apartment,Entire home/apt,2,1,1,1,Real Bed,118,2,45,2,within a few hours,1,13,95,9,9,9,9,10,9
24105409,Monique,2014,11/24,4658156,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1056 VX,Netherlands,52.37191719,4.86046457,Apartment,Entire home/apt,4,1,1,2,Real Bed,95,2,25,3,within a day,0.81,1,100,10,10,10,10,8,10
24137694,Shannon,2014,11/25,4682091,Watergraafsmeer,Diemen,MH,1111,Netherlands,52.34414651,4.961570704,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,4,25,1,within a day,0.94,0,,,,,,,
24138587,Anneloes,2014,11/25,4665281,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1057 BJ,Netherlands,52.36889022,4.848822208,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,1,0,1,N/A,N/A,0,,,,,,,
24140025,Famke,2014,11/25,4665658,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072,Netherlands,52.35012403,4.890044869,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,1,0,2,N/A,N/A,0,,,,,,,
24143494,Jan-Willem,2014,11/25,4666359,IJburg - Zeeburgereiland,Amsterdam,Noord-Holland,1087 HW,Netherlands,52.35307345,5.006480496,Boat,Entire home/apt,16,2,9,16,Real Bed,375,1,0,2,within an hour,1,4,100,9,10,10,10,9,10
